,index,RA,DEC,PRIMARY,GAIA,HIP,HD,TIC,plx,pmra,pmdec,gmag,BP-RP,RV,spH1D,spH2D,spS1D,spS2D,teff,teff_err,logg,logg_err,feh,feh_err,vmic,vmic_err,vmac,vmac_err,vsini,vsini_err,instrument,gdr3_teff,gdr3_teff_err,gdrs3_logg,gdr3_logg_err,gdr3_feh,gdr3_feh_err,w1mag,w1mag_err,w2mag,w2mag_err,w3mag,w3mag_err,jmag,jmag_err,hmag,hmag_err,kmag,kmag_err,bmag,bmag_err,vmag,vmag_err,U,U_err,V,V_err,W,W_err,LikeMemb,MembProb,simbad_Otype,PlanetHost,SB,A550,chisqSED,nptsSED,radius_SED,radius_SED_up,radius_SED_low,teff_SED,teff_SED_up,teff_SED_low,FiltFlag,goodFlag
1064,2729,270.6286,26.313002,HD164922,Gaia DR3 4582680493669880704,88348.0,164922,159019691.0,45.4954,389.772,-602.431,6.802036,0.964453,20.2,,,True,True,5194.0,106.0,3.95,0.15,0.27,0.12,0.63,0.09,2.85,0.08,0.0,0.0,SOPHIE,,,,,,,5.118,0.143,5.018,0.088,5.164,0.015,5.553,0.026,5.203,0.017,5.113,0.02,7.81,0.02,7.012,0.023,60.349273394331,0.283705561749052,5.27901681854761,0.36772155368423,-48.2471562492021,0.185914598718402,ThinDisk,73.081225980603,HighPM*,Yes,,0.0202657003,1.01397169181586,5.0,0.984870542387442,1.00549948,0.969107449,5350.0,5389.13428,5299.81299,True,True
1065,2730,270.16205,29.571922,HD164595,Gaia DR3 4584639307993378432,88194.0,164595,158917706.0,35.402,-138.982,173.502,6.909487,0.817745,2.07,True,True,True,True,5742.0,101.0,4.37,0.1,-0.1,0.04,1.07,0.03,4.04,0.22,0.0,0.0,"HARPS,SOPHIE",,,,,,,5.496,0.159,5.375,0.058,5.51,0.014,5.864,0.019,5.539,0.02,5.482,0.021,7.775,0.056,7.086,0.023,-17.6436857391264,0.259976759068389,2.35087593991312,0.378713633547121,23.9489984782251,0.197641988195514,ThinDisk,98.3006847486289,HighPM*,Yes,,0.0240118299,0.205382043708776,5.0,1.03165174864821,1.05597329,1.00276017,5740.0,5799.75781,5689.97266,False,True
1066,2732,275.2052,27.530355,HD168874,Gaia DR3 4586000675189058304,89912.0,168874,423193084.0,34.6195,42.576,88.641,6.867911,0.809046,-20.91,,,True,True,5643.0,102.0,3.92,0.12,-0.1,0.18,1.1,0.07,3.97,0.22,7.44,0.16,SOPHIE,,,,,,,5.369,0.195,5.231,0.068,5.36,0.015,5.74,0.02,5.461,0.017,5.351,0.018,7.625,0.022,7.01,0.023,-22.1909526745413,0.271195041640816,-8.35671896918684,0.389285886192734,-7.50109372916432,0.15788801814677,ThinDisk,99.0753560623374,HighPM*,,,0.0272588208,2.88136890268202,8.0,1.10209453118793,1.11960006,1.08070016,5710.0,5765.02734,5659.23828,False,True
1067,2734,273.68332,29.207306,HD167588,Gaia DR3 4589819416510147200,89408.0,167588,84667204.0,23.3612,11.975,-240.204,6.366737,0.7532,1.49,,,True,True,5851.0,104.0,3.82,0.14,-0.28,0.12,1.0,0.03,5.0,0.29,0.0,0.0,SOPHIE,,,,,,,5.145,0.138,4.903,0.088,5.063,0.015,5.363,0.026,5.107,0.02,5.034,0.016,7.072,0.022,6.52,0.023,41.7609794282821,0.260947036797651,-18.1249210067804,0.39027027334673,-17.6479503447053,0.173321692921835,ThinDisk,98.058561715636,HighPM*,,,0.0358588621,0.702220560658739,5.0,1.87430272318493,1.90078306,1.83375549,5940.0,6004.35205,5896.97949,True,True
1068,2735,272.06686,29.691183,HD166181,Gaia DR3 4590455518346609792,88848.0,166181,1687496434.0,31.1649,92.514,-35.514,7.33291,0.920698,29.55,,,,,5432.0,136.0,3.97,0.26,-0.17,0.34,0.81,0.11,3.52,0.25,29.02,2.06,FIES,,,,,,,5.65,0.127,5.404,0.061,5.524,0.015,6.125,0.019,5.764,0.045,5.606,0.017,0.0,0.0,7.494,0.046,18.6251022802996,0.257990306445886,27.280491671268,0.386167874159292,-3.0483466030977,0.185319712096209,ThinDisk,99.1105125398894,SB*,,,0.0282810517,3.41173697717384,8.0,1.15190037106763,1.17051709,1.12809002,5320.0,5369.94727,5279.6333,True,True
1069,2736,272.33908,29.951714,HD166435,Gaia DR3 4590489981163831296,88945.0,166435,180762527.0,40.9645,71.809,61.146,6.672313,0.797114,-14.55,,,True,True,5944.0,166.0,4.64,0.15,0.06,0.13,1.34,0.04,5.42,0.51,5.38,0.39,SOPHIE,,,,,,,5.316,0.183,5.124,0.081,5.308,0.016,5.689,0.018,5.389,0.018,5.32,0.027,7.609,0.06,6.843,0.023,-14.2483458407017,0.255868471109605,-4.41244282816189,0.388097329388718,-10.4086179167202,0.18417808055838,ThinDisk,99.0941150808196,HighPM*,,,0.0212249029,0.929004836051418,8.0,0.937866339505977,0.957770407,0.91784209,5890.0,5953.11328,5832.90332,True,True
1070,2737,270.9725,30.377222,HD165281,Gaia DR3 4590693700052296576,88471.0,165281,258343679.0,20.7828,-49.568,-275.241,6.672402,0.663718,2.0,,,True,True,6379.0,102.0,4.0,0.14,0.02,0.16,1.66,0.04,8.06,0.51,0.0,0.0,SOPHIE,,,,,,,5.543,0.147,5.419,0.052,5.56,0.014,5.82,0.023,5.587,0.016,5.574,0.018,7.567,0.069,6.794,0.023,55.7425211053267,0.254885002828261,-29.9647276632113,0.384973973480546,-8.25913281370435,0.194373914090555,ThinDisk,97.6351611363052,HighPM*,,,0.0339369252,1.00211934387825,5.0,1.59555707514623,1.62499952,1.56744468,6350.0,6407.27344,6285.62598,False,False
1071,2739,271.75662,30.562107,bHerA,Gaia DR3 4590758227641991424,88745.0,165908A,22516402.0,63.3943,-100.15,53.998,4.947728,0.762791,-0.17,,,,,,,,,,,,,,,,,,,,,,,,3.587,0.358,3.263,0.295,3.578,0.015,3.459,0.198,3.242,0.19,3.107,0.23,5.57,0.021,5.059,0.023,-2.94196723224194,0.2516771916791,-2.07846691823002,0.388186614090914,7.70989869363836,0.189664607673132,ThinDisk,99.199508294968,SB*,,,0.0145381177,0.268657133930275,5.0,1.32371769993992,1.35290754,1.29413807,5980.0,6042.33105,5921.8623,False,False
1072,2747,272.4059,38.45778,HD166620,Gaia DR3 4610177733290768896,88972.0,166620,75946144.0,90.1234,-316.454,-468.348,6.129807,1.08343,-19.36,,,True,True,5003.0,145.0,4.14,0.13,-0.23,0.14,0.67,0.06,3.2,0.15,0.0,0.0,SOPHIE,,,,,,,4.236,0.279,3.996,0.13,4.235,0.014,4.952,0.278,4.458,0.192,4.232,0.021,7.28,0.02,6.394,0.023,16.8621029586668,0.189843226912854,-31.2143816711397,0.414676397178623,0.30703083740175,0.204974318632128,ThinDisk,98.5597154009565,HighPM*,,,,,,,,,,,,,
1073,2748,50.854385,-14.875965,HD21064,Gaia DR3 5107056177570786048,15784.0,21064,402135969.0,19.0742,9.894,84.135,7.470369,0.761315,,,,,,,,,,,,,,,,,,,,,,,,,6.143,0.095,6.05,0.033,6.169,0.015,6.497,0.023,6.236,0.034,6.152,0.018,8.192,0.024,7.61,0.03,,0.282005963625427,,0.112479221459681,,0.397435844445293,,,HighPM*,,,0.0127896955,2.30196651919387,8.0,1.35180478610685,1.3805604,1.32939732,5970.0,6025.45068,5902.50342,True,True
1074,2755,46.827396,-13.761783,HD19467,Gaia DR3 5155981730587168384,14501.0,19467,441501782.0,31.2191,-8.694,-260.642,6.814493,0.822275,6.46,True,True,True,True,5755.0,105.0,3.67,0.2,-0.06,0.08,0.74,0.37,,0.25,,,"HARPS,SOPHIE",,,,,,,5.359,0.163,5.182,0.057,5.406,0.015,5.801,0.02,5.447,0.036,5.401,0.026,7.637,0.022,6.971,0.023,22.23137064105,0.270121666868665,-29.0009509523053,0.0830764839109838,-16.5693398841107,0.412671886378065,ThinDisk,97.9565140132327,HighPM*,Yes,,0.00906232186,0.0433025883554237,5.0,1.2076339478956,1.2326051,1.17741311,5750.0,5818.8042,5690.63428,False,False
1075,2758,43.13387,-12.769713,HD17925,Gaia DR3 5160075762132996992,13402.0,17925,30016911.0,96.52,397.353,-189.281,5.812265,1.060309,17.91,True,True,,,5022.0,101.0,4.49,0.1,0.11,0.15,2.21,0.03,3.39,0.12,3.05,0.29,HARPS,,,,,,,3.977,0.377,3.746,0.192,3.994,0.014,4.83,0.23,4.23,0.22,4.167,0.242,6.937,0.021,6.05,0.023,-15.1996639803103,0.257248513962166,-21.8071778381133,0.0554163953051736,-9.02570267878963,0.425156116545156,ThinDisk,98.7924968396994,RSCVnV*,,,,,,,,,,,,,
1076,2759,45.883312,-10.975068,HD19063,Gaia DR3 5160720453904340736,14235.0,19063,141333291.0,18.3518,-29.832,-109.595,7.006295,0.643553,-24.8,,,,,,,,,,,,,,,,,,,,,,,,5.826,0.122,5.725,0.042,5.829,0.014,6.164,0.02,5.925,0.023,5.821,0.015,7.541,0.002,7.105,0.023,35.3435499205153,0.280723877481293,-12.800023609692,0.0600755943605324,7.92760467146976,0.409699850228286,ThinDisk,98.869526988554,**,,,0.0134782968,1.63173677184044,8.0,1.58543562803797,1.60772336,1.55602527,6280.0,6350.44727,6229.65918,False,True
1077,2760,53.232685,-9.458261,18Eri,Gaia DR3 5164707970261890560,16537.0,22049,118572803.0,310.5773,-974.758,20.876,3.465752,1.140298,,True,True,,,4936.0,101.0,4.46,0.13,-0.04,0.19,0.83,0.04,3.39,0.04,0.0,0.0,HARPS,,,,,,,-0.792,,-0.146,,1.748,0.025,2.228,0.298,1.88,0.276,1.776,0.286,4.616,0.018,3.715,0.023,,0.321470126604417,,0.0916826513255242,,0.37182190001837,,,BYDraV*,Yes,,,,,,,,,,,,
1078,2762,51.24888,-5.363755,HD21197,Gaia DR3 5170039467784804096,15919.0,21197,651944430.0,65.2607,-230.883,-768.479,7.465279,1.373713,-13.37,,,,,4578.0,127.0,4.27,0.29,0.48,0.34,1.11,0.05,3.83,0.12,1.24,1.24,FIES,,,,,,,5.108,0.239,4.995,0.078,5.12,0.015,5.827,0.017,5.306,0.031,5.124,0.023,0.0,0.0,7.819,0.046,48.0283566166548,0.333616290293721,-28.6924770419165,0.0542882598238141,-21.1208092642274,0.368556345222991,ThinDisk,96.5876924953107,HighPM*,,,0.00603938289,1.10951332677661,5.0,0.767813006087331,0.784347653,0.749854803,4530.0,4565.66895,4498.54053,True,True
1079,2764,40.051754,-9.452871,HD16673,Gaia DR3 5173902189571919872,12444.0,16673,4748040.0,45.916,-136.929,-78.931,5.665346,0.678608,-8.5,,,,,6361.0,102.0,4.31,0.1,0.05,0.05,1.48,0.13,,0.49,5.58,1.61,"FEROS,UVES",,,,,,,4.507,0.265,4.264,0.133,4.543,0.015,4.907,0.232,4.655,0.076,4.53,0.021,6.295,0.023,5.79,0.023,18.0348449789363,0.258247362594685,3.47507440642296,0.0163702863867474,-1.08412755422344,0.427849359411805,ThinDisk,99.2525351976648,SB*,,,0.00696572568,1.08577234349611,5.0,1.13926621106742,1.16523361,1.11894143,6330.0,6385.93701,6254.30127,True,True
1080,2765,34.0661,-9.821242,HD14044,Gaia DR3 5176115025442071936,10584.0,14044,1031383.0,19.483,268.753,-39.785,6.782392,0.79588,26.68,,,,,,,,,,,,,,,,,,,,,,,,5.375,0.169,5.172,0.073,5.371,0.015,5.763,0.029,5.471,0.049,5.374,0.023,7.539,0.024,6.91,0.03,-51.6000291404963,0.223199875363544,-48.8391983547449,0.0296056251678845,-5.80520127787447,0.447736905282231,ThinDisk,95.4614310442682,HighPM*,,,0.0112458011,0.0969346299533331,5.0,1.9403986716117,1.97408521,1.88348043,5810.0,5889.04639,5758.72754,True,True
1081,2766,45.53864,-6.494533,HD18894,Gaia DR3 5180879930879739392,14124.0,18894,141327580.0,30.4612,81.664,-141.425,6.061134,0.743952,,,,,,6011.0,110.0,3.82,0.2,0.13,0.13,1.0,0.05,0.0,0.38,7.97,0.49,"HARPS,UVES",,,,,,,4.786,0.232,4.59,0.112,4.848,0.014,5.185,0.021,4.962,0.038,4.826,0.021,6.783,0.023,6.194,0.023,,0.301454841545525,,0.0296248592724033,,0.397896721578998,,,SB*,,,0.00990635902,2.00317360092867,5.0,1.52356491830442,1.55452287,1.49635863,6140.0,6197.08887,6076.97266,False,False
1082,2770,45.75745,-2.0864792,HD18975A,Gaia DR3 5186859453068675456,14194.0,18975A,439909836.0,17.5919,104.097,6.418,7.408223,0.646281,35.7,,,,,6324.0,101.0,4.37,0.11,0.03,0.04,1.92,0.04,7.49,0.47,0.0,0.0,UVES,,,,,,,6.451,0.041,5.908,0.008,5.795,0.009,6.599,0.021,6.358,0.023,6.334,0.023,7.937,0.016,7.51,0.03,-39.9097518002495,0.323178351436867,-17.434589381738,0.0102801324996138,-12.945315768542,0.381732649281573,ThinDisk,98.4783436985232,HighPM*,,,0.015653979,0.256062836336483,5.0,1.32173101277033,1.35043907,1.29280961,6370.0,6438.07812,6299.14893,True,True
1083,2771,148.6443,-12.951518,HD85883,Gaia DR3 5687882227258685312,48592.0,85883,348901198.0,21.391,55.268,-237.977,6.736428,0.708936,10.31,,,,,,,,,,,,,,,,,,,,,,,,5.449,0.171,5.331,0.06,5.481,0.015,5.82,0.027,5.534,0.027,5.452,0.024,7.397,0.025,6.873,0.023,36.2378819289836,0.145044112551458,-37.4120684253812,0.402504877442721,-18.0216581468597,0.26000475866699,ThinDisk,96.6399706383182,HighPM*,,,0.0120723089,0.538269355155904,5.0,1.65655411267929,1.68452144,1.60887134,6030.0,6116.46826,5981.35791,True,True
1084,2775,143.7114,-12.129547,HD82943,Gaia DR3 5691782130578684544,47007.0,82943,405485269.0,36.1158,1.44,-174.33,6.402245,0.764864,8.22,True,True,,,5959.0,178.0,3.75,0.2,0.1,0.06,1.19,0.02,4.28,0.56,3.22,0.27,HARPS,,,,,,,5.186,0.14,4.97,0.04,5.572,0.023,5.509,0.018,5.245,0.033,5.105,0.018,7.168,0.022,6.55,0.023,10.2969396294365,0.179748426106715,-20.111906517555,0.402101435280381,-8.9822033441536,0.236745706252123,ThinDisk,98.8672591749509,HighPM*,Yes,,0.00842748117,1.43718751444236,5.0,1.14568641364998,1.17568314,1.12568605,6010.0,6059.33936,5939.1665,True,True
1085,2776,122.66594,-13.799206,18Pup,Gaia DR3 5725122999630404096,40035.0,68146,422142487.0,44.3395,-250.947,58.202,5.398911,0.657803,33.34,True,True,,,6300.0,101.0,4.06,0.1,-0.08,0.04,1.33,0.23,7.49,0.46,8.0,0.1,HARPS,,,,,,,4.322,0.292,3.994,0.155,4.338,0.014,4.143,0.228,4.403,0.021,4.348,0.021,6.005,0.022,5.531,0.023,-36.8376667362162,0.284459268439708,-18.4661259910236,0.400773093240501,-13.1181783309028,0.0922210476020095,ThinDisk,98.4895302407365,HighPM*,,,,,,,,,,,,,
1086,2778,122.00834,-13.5081005,HD67551,Gaia DR3 5725940142928541184,39804.0,67551,421905643.0,21.0093,-23.169,-27.841,7.122499,0.688908,7.73,,,,,,,,,,,,,,,,,,,,,,,,5.993,0.122,5.885,0.046,6.009,0.017,6.226,0.026,6.043,0.02,5.942,0.024,7.784,0.023,7.244,0.023,-3.12838505847566,0.288922682405091,-8.82375854041015,0.398317141964358,-6.2369858249522,0.0888394771903891,ThinDisk,99.1585936161236,Star,,,0.0117198341,2.7272387811095,8.0,1.29614713102986,1.32465529,1.27343833,6280.0,6342.71191,6203.54688,True,True
1087,2780,124.59978,-12.632172,HD69830,Gaia DR3 5726982995343100928,40693.0,69830,307624961.0,79.4953,278.79,-987.829,5.755219,0.936225,30.29,True,True,,,5451.0,142.0,4.43,0.13,-0.03,0.08,1.03,0.06,3.53,0.15,0.84,0.66,HARPS,,,,,,,,,,,,,4.953,0.268,4.364,0.224,4.165,0.036,6.72,0.02,5.96,0.023,28.6196898651889,0.282211251501121,-61.1957033292561,0.397596158863667,-9.99103444465762,0.111058981336578,ThinDisk,92.7665886046848,HighPM*,Yes,,,,,,,,,,,,
1088,2783,143.10654,-11.184637,HD82558,Gaia DR3 5739942011185493888,46816.0,82558,46907042.0,54.7362,-248.04,34.277,7.488392,1.144815,6.21,True,True,,,4903.0,143.0,3.72,0.14,0.07,0.37,10.07,0.28,4.71,0.08,34.62,0.35,HARPS,,,,,,,5.378,0.19,5.224,0.067,5.373,0.015,6.075,0.021,5.596,0.036,5.449,0.018,8.762,0.024,7.82,0.03,-19.7390671775811,0.188236678042926,-4.43556402732267,0.397488368299326,-9.97671155122187,0.23788053037687,ThinDisk,99.0784992577531,BYDraV*,,,0.00643086713,0.321280140436308,5.0,0.734927724105633,0.753628552,0.721133232,4910.0,4942.23584,4865.63037,True,True
1089,2784,137.20744,-10.757509,HD78612,Gaia DR3 5742430270422799872,44896.0,78612,20066082.0,24.4502,-368.061,-108.564,7.010768,0.785984,94.39,True,True,,,5734.0,100.0,3.97,0.1,-0.31,0.04,1.11,0.05,4.47,0.22,0.0,0.0,HARPS,,,,,,,5.677,0.131,5.501,0.054,5.643,0.015,5.998,0.026,5.716,0.045,5.594,0.02,7.762,0.024,7.172,0.023,-78.879006197092,0.226495892331622,-87.0823811692909,0.396569639461983,-25.290778080175,0.205829033651496,ThickDisk,71.9761220192496,HighPM*,,,0.0106315026,0.527896379322314,5.0,1.39388729331342,1.42021251,1.35688353,5790.0,5860.71826,5740.19287,False,True
1090,2788,129.48982,-8.881591,HD73400,Gaia DR3 5753456417840610048,42343.0,73400,51444663.0,20.5213,-157.987,-29.935,6.907824,0.658532,14.11,,,,,,,,,,,,,,,,,,,,,,,,5.741,0.142,5.654,0.05,5.767,0.016,6.05,0.023,5.874,0.036,5.76,0.034,7.509,0.0,7.029,0.023,-25.6747797300934,0.278037216158091,-11.636570866528,0.382826313316704,-28.0039109506405,0.16271946246769,ThinDisk,97.1860036957715,HighPM*,,,0.0114308083,1.2832891495778,8.0,1.45858867891044,1.48843694,1.42818165,6300.0,6372.66455,6226.08252,False,True
1091,2791,129.45956,-6.8068833,HD73350,Gaia DR3 5755064487956174720,42333.0,73350,51443167.0,41.0649,-297.305,43.98,6.595088,0.811439,35.54,True,True,,,5860.0,102.0,4.49,0.11,0.12,0.08,1.3,0.05,4.38,0.28,2.91,0.35,HARPS,,,,,,,5.211,0.228,5.072,0.072,5.236,0.015,5.626,0.023,5.318,0.027,5.223,0.029,7.388,0.024,6.77,0.023,-43.8351410097056,0.288379473795752,-19.6438007456646,0.371042093786129,-12.6238548402629,0.170994406660254,ThinDisk,98.3337488842936,BYDraV*,,,0.00777131226,0.364421460604063,5.0,0.977611647839201,1.00527167,0.957416892,5850.0,5902.88818,5777.69189,False,True
1092,2793,133.57478,-5.4344597,HD76151,Gaia DR3 5760701787150565888,43726.0,76151,62569281.0,59.3595,-413.648,30.619,5.846635,0.825106,32.04,True,True,,,5779.0,154.0,4.21,0.2,0.11,0.07,1.14,0.03,4.01,0.37,1.64,0.42,HARPS,,,,,,,4.421,0.356,4.313,0.054,4.467,0.013,4.871,0.037,4.625,0.276,4.456,0.023,6.663,0.021,6.008,0.023,-40.0021615386396,0.272767208276409,-20.0992313890649,0.365646217783026,-10.9379543565381,0.20477624111213,ThinDisk,98.4860290336548,HighPM*,,,,,,,,,,,,,
1093,2794,130.32733,-4.8089404,HD74014,Gaia DR3 5761566656125168512,42634.0,74014,149743134.0,28.7295,51.731,-37.054,7.410841,0.891764,-16.86,True,True,,,5659.0,247.0,4.36,0.15,0.29,0.1,1.08,0.04,3.42,0.47,2.2,0.38,HARPS,,,,,,,5.902,0.115,5.817,0.049,5.913,0.015,6.306,0.02,5.983,0.036,5.92,0.027,8.334,0.024,7.59,0.03,18.3500004489871,0.293327118351275,7.1771558849942,0.359960524280972,-2.50338265580574,0.185489687613592,ThinDisk,99.2519455216248,SB*,Yes,,0.00959558971,1.97259248460092,8.0,1.03860598458856,1.06735492,1.01973081,5640.0,5687.11963,5569.81787,False,False
1094,2800,216.83905,-14.838779,HD126679,Gaia DR3 6298822878231170944,70677.0,126679,157414155.0,22.1124,-172.215,-60.285,7.19483,0.650387,-37.37,,,,,,,,,,,,,,,,,,,,,,,,6.073,0.11,6.013,0.04,6.109,0.015,6.397,0.046,6.157,0.038,6.103,0.029,7.766,0.0,7.31,0.03,-45.5378764818974,0.336668539675993,-21.2461305345906,0.158150880834961,-20.0375357665475,0.334611285027317,ThinDisk,97.4975200051976,HighPM*,,,0.0301824827,0.78578141848641,8.0,1.14344487576552,1.17101133,1.12201869,6440.0,6503.95557,6352.47217,False,True
1095,2809,234.66649,-8.794721,HD139460,Gaia DR3 6317407201723597952,76602.0,139460,32413887.0,32.6269,20.662,-26.469,6.463216,0.672486,1.45,,,,,,,,,,,,,,,,,,,,,,,,5.558,,5.506,0.216,5.409,0.016,5.631,0.034,5.438,0.053,5.315,0.018,6.935,0.025,5.798,0.023,3.95782923645501,0.404821952739117,-0.95212422466058,0.0185243016702638,-3.05512546565058,0.292886487959451,ThinDisk,99.261157068658,Star,,,,,,,,,,,,,
1096,2810,232.05087,-9.357862,HD137778,Gaia DR3 6317854118838346752,75722.0,137778,37149743.0,48.3452,82.532,-356.698,7.320547,1.074142,7.43,,,,,5236.0,156.0,4.89,0.26,0.21,0.08,1.11,0.07,2.86,0.07,1.83,0.93,FIES,,,,,,,5.444,0.139,5.327,0.048,5.467,0.018,5.994,0.027,5.551,0.04,5.461,0.02,8.433,0.023,7.57,0.03,22.490371892114,0.395884046769617,-21.2097284236631,0.0373259428008372,-19.7063231900774,0.303215534126852,ThinDisk,98.0777937379197,HighPM*,,,0.0262514446,0.302017676940104,5.0,0.810966218085171,0.835646033,0.799701631,5120.0,5147.10742,5055.28418,True,True
1097,2813,230.00035,-8.661706,HD136257,Gaia DR3 6321098468414040064,75038.0,136257,36886075.0,19.7766,98.957,-200.812,7.398654,0.70974,31.55,,,,,,,,,,,,,,,,,,5987.612,3.024414,4.2221,0.0022997856,-0.592,0.027499974,6.168,0.04,6.134,0.022,6.206,0.015,6.496,0.021,6.244,0.049,6.167,0.027,8.011,0.0,7.53,0.03,54.5319665702879,0.385007919626123,-22.7122254997233,0.0454916548773977,-19.6322907955329,0.316933999166988,ThinDisk,97.0788897239803,HighPM*,,,0.0472438037,0.0553825412572094,5.0,1.29215525196287,1.313851,1.25289869,6130.0,6226.52783,6078.4707,False,True
1098,2816,219.5291,-12.910687,HD128596,Gaia DR3 6323491761630110080,71559.0,128596,392551753.0,17.0817,-248.239,-52.727,7.319129,0.816585,-42.66,,,True,True,5811.0,110.0,3.82,0.19,0.07,0.12,1.16,0.04,4.45,0.29,3.01,0.72,SOPHIE,,,,,,,5.948,0.115,5.838,0.044,5.926,0.015,6.282,0.018,5.986,0.026,5.905,0.018,8.058,0.0,7.48,0.03,-68.4922301232411,0.346582068526763,-44.5278024439132,0.134778370175912,-10.2957864317288,0.336795133397243,ThinDisk,94.4166470509066,HighPM*,,,0.0374995284,0.28186130287213,5.0,1.74985906707709,1.77579761,1.71039855,5780.0,5843.84082,5737.22314,False,True
1099,2825,224.71992,-4.9892535,HD132375A,Gaia DR3 6337304342094223744,73309.0,132375A,175838533.0,29.1484,-360.23,-105.924,5.967186,0.667836,-24.53,,,,,,,,,,,,,,,,,,,,,,,,4.911,0.259,4.587,0.118,4.88,0.016,5.14,0.018,4.988,0.078,4.837,0.018,6.573,0.023,6.093,0.023,-43.7145734590351,0.346828302721087,-49.1789197348355,0.0540164725702052,1.07402933957203,0.356702301532978,ThinDisk,96.0677714038141,HighPM*,,,,,,,,,,,,,
1100,2829,329.60135,-12.664659,HD208704,Gaia DR3 6840872971033892608,108468.0,208704,425039286.0,29.1961,33.291,61.778,7.015011,0.793681,3.86,True,True,,,5826.0,168.0,3.78,0.21,-0.09,0.07,1.18,0.04,4.64,0.44,0.0,0.0,HARPS,,,,,,,5.661,0.14,5.559,0.045,5.665,0.016,6.028,0.029,5.715,0.034,5.661,0.018,7.765,0.0,7.168,0.023,-6.20666828485665,0.245228195188403,9.83285477671411,0.236137715595462,-3.08612506147516,0.366227545803208,ThinDisk,99.2818047423899,HighPM*,,,0.0118590258,1.13242523691824,8.0,1.11998875547692,1.14404011,1.09994936,5890.0,5945.88135,5824.63379,False,True
1101,2833,303.1078,-12.617497,2Cap,Gaia DR3 6879764552737781888,99572.0,191862,14347470.0,35.4185,193.111,-195.662,5.721998,0.645546,27.3,True,True,,,6336.0,101.0,3.96,0.1,-0.21,0.04,1.36,0.38,7.97,0.47,7.82,0.13,HARPS,,,,,,,4.638,0.249,4.414,0.091,4.655,0.015,4.971,0.02,4.754,0.016,4.634,0.017,6.293,0.024,5.85,0.023,16.4109546315982,0.394882299102468,-5.66675917463209,0.232454824722846,-42.3991308209672,0.200360243889995,ThinDisk,90.2474478968205,ChemPec*,,,,,,,,,,,,,
1102,2834,316.79324,-13.922924,HD200968A,Gaia DR3 6885342959337741184,104239.0,200968A,214563192.0,57.524,382.969,-50.693,6.946214,1.04201,-32.95,,,,,5119.0,103.0,4.22,0.13,0.0,0.15,0.95,0.05,3.1,0.1,2.01,0.3,FIES,,,,,,,,,,,,,5.606,0.017,5.106,0.024,5.023,0.023,7.978,0.0,7.115,0.023,-41.5356159320768,0.328688432938484,-18.6422268902942,0.233116601728057,-5.14230390619683,0.296061733758865,ThinDisk,98.694546478271,HighPM*,,,0.0086761117,0.645731127225392,5.0,0.838865191143716,0.849279583,0.818255365,5040.0,5095.02295,5010.57568,False,True
1103,2836,314.64838,-13.368495,HD199587,Gaia DR3 6888578993858217216,,199587,442509264.0,17.6588,122.365,-150.612,7.315841,0.738424,,,,,,,,,,,,,,,,,,,,,,,,,6.076,0.119,5.945,0.04,6.033,0.017,6.346,0.021,6.134,0.024,6.016,0.02,8.038,0.025,7.487,0.002,,0.339148194637077,,0.237724856018388,,0.281691429232796,,,SB*,,,0.0180130731,1.39006630963971,5.0,1.55994081936274,1.5856657,1.52281976,5990.0,6061.56055,5941.56299,True,True
1104,2837,322.0581,-11.568283,HD204363,Gaia DR3 6891522592643182080,106007.0,204363,187758147.0,28.0785,14.816,-45.69,6.487732,0.680489,7.97,,,True,True,6237.0,190.0,4.62,0.15,-0.24,0.23,1.3,0.06,9.37,0.82,0.83,3.89,SOPHIE,,,,,,,5.245,0.184,5.099,0.076,5.288,0.017,5.606,0.026,5.34,0.018,5.254,0.02,7.083,0.025,6.623,0.023,5.71608563596432,0.290023693885635,-2.79744743443812,0.250321423278642,-9.42237872481972,0.321309015700753,ThinDisk,99.1563638535788,Star,,,0.0130381836,1.79664184594716,8.0,1.35196592329628,1.3792758,1.32649779,6170.0,6231.08398,6101.06738,False,True
1105,2840,325.04935,-9.794709,HD206116,Gaia DR3 6893444161011078400,107001.0,206116,333166659.0,18.0321,66.712,-164.36,7.471466,0.722535,-6.29,True,True,True,True,6180.0,126.0,3.96,0.14,0.26,0.05,1.3,0.04,6.17,0.51,0.81,1.15,"HARPS,SOPHIE",,,,,,,6.27,0.08,6.144,0.026,6.272,0.016,6.574,0.024,6.34,0.049,6.291,0.021,8.093,0.058,7.61,0.03,0.855643954739178,0.265171777126064,-41.3765186739744,0.262742450206679,-22.3916973561054,0.333665899777489,ThinDisk,95.8727761336997,HighPM*,,,0.0169778708,3.2291134185418,8.0,1.33942129626969,1.36882544,1.31729555,6160.0,6218.76709,6085.13184,True,False
1106,2843,321.8469,-7.015777,HD204236,Gaia DR3 6898265656937739648,105947.0,204236,187413972.0,15.4907,3.639,-95.639,7.407117,0.750442,,,,,,,,,,,,,,,,,,,,,,,,,6.026,0.115,5.952,0.038,6.093,0.014,6.429,0.023,6.161,0.034,6.076,0.016,8.105,0.026,7.53,0.03,,0.275613843922719,,0.284341173956718,,0.305881218622946,,,SB*,,,0.0200644322,2.54276289099946,8.0,1.73614551512174,1.77146518,1.70789433,5990.0,6044.84229,5925.89551,False,True
